author_list_paper_id,author_list_author_id,author_list_affiliation_id
P16-3004,13093,
P16-3005,9793,
P16-3006,16260,
P16-3006,18342,
P16-3007,6393,
P16-3007,10790,
P16-3007,13277,
P16-3008,17915,
P16-3009,12065,
P16-3009,14501,
P16-3009,15503,
P16-3010,6612,
P16-3011,4958,
P16-3012,12383,
P16-3013,7268,
P16-3013,9519,
P16-3014,12636,
P16-3015,11878,
P16-3016,197,
P16-3016,7454,
P16-3017,3249,
P16-3017,3749,
P16-3018,12859,
P16-3019,10754,
P16-3019,19201,
P16-3019,19639,
P16-3020,3122,
P16-3020,10094,
P16-3020,11037,
P16-3021,7826,
P16-3021,8069,
P16-3021,11646,
P16-3021,13378,
P16-3022,8238,
P16-4001,389,
P16-4001,10436,
P16-4002,3068,
P16-4002,8538,
P16-4002,11990,
P16-4003,3546,
P16-4003,3745,
P16-4004,4774,
P16-4004,7318,
P16-4004,12067,
P16-4004,16641,
P16-4004,19208,
P16-4005,2817,
P16-4005,5781,
P16-4005,10304,
P16-4005,19042,
P16-4005,20933,
P16-4006,5842,
P16-4006,6172,
P16-4006,19630,
P16-4007,359,
P16-4007,7116,
P16-4007,9060,
P16-4007,13501,
P16-4007,13677,
P16-4007,15917,
P16-4007,17825,
P16-4007,18328,
P16-4007,18917,
P16-4007,19712,
P16-4007,20764,
P16-4008,2291,
P16-4008,3786,
P16-4008,8019,
P16-4008,12862,
P16-4008,14613,
P16-4008,18200,
P16-4009,2291,
P16-4009,5002,
P16-4009,8021,
P16-4009,12862,
P16-4009,18200,
P16-4010,8882,
P16-4011,7096,
P16-4011,9060,
P16-4011,11468,
P16-4012,8775,
P16-4012,10628,
P16-4013,3221,
P16-4013,9901,
P16-4013,10640,
P16-4013,18462,
P16-4014,700,
P16-4014,1647,
P16-4014,2237,
P16-4014,11172,
P16-4014,15481,
P16-4015,1379,
P16-4015,11566,
P16-4015,12123,
P16-4015,12220,
P16-4016,5798,
P16-4016,11597,
P16-4016,20361,
P16-4017,1449,
P16-4017,6550,
P16-4017,11997,
P16-4017,12044,
P16-4018,12220,
P16-4018,13148,
P16-4019,10839,
P16-4019,14228,
P16-4019,16010,
P16-4020,10047,
P16-4020,11002,
P16-4021,3349,
P16-4021,14380,
P16-4021,19101,
P16-4022,1082,
P16-4022,3338,
P16-4022,14679,
P16-4023,4605,
P16-4023,9174,
P16-4023,9215,
P16-4023,14966,
P16-4024,4016,
P16-4024,7390,
P16-4024,15828,
P16-4025,17044,
P16-4026,16657,
P16-4026,17908,
P16-4026,18516,
P16-4027,1181,
P16-4027,12475,
P16-4027,14214,
P16-4027,18102,
P16-4027,18320,
P16-4027,18336,
P16-4027,18386,
P16-4028,1098,
P16-4028,1637,
P16-4028,4884,
P16-4028,10123,
P16-4028,13665,
P16-4028,14899,
P16-4028,15265,
P16-4028,18280,
P16-4028,20080,
P16-4028,21416,
P17-1001,7608,
P17-1001,10713,
P17-1001,14574,
P17-1002,3885,
P17-1002,4570,
P17-1002,6550,
P17-1003,1479,
P17-1003,5287,
P17-1003,9868,
P17-1003,9974,
P17-1003,10451,
P17-1004,10584,
P17-1004,10777,
P17-1004,17314,
P17-1005,2992,
P17-1005,9873,
P17-1005,14878,
P17-1005,15739,
P17-1006,9346,
P17-1006,12522,
P17-1006,14910,
P17-1006,18770,
P17-1006,20160,
P17-1006,21465,
P17-1007,234,
P17-1007,5997,
P17-1007,11222,
P17-1008,196,
P17-1008,14794,
P17-1009,10916,
P17-1009,12949,
P17-1010,3652,
P17-1010,7502,
P17-1010,10734,
P17-1010,18997,
P17-1010,20085,
P17-1010,20470,
P17-1011,5448,
P17-1011,7502,
P17-1011,10706,
P17-1011,10734,
P17-1011,16831,
P17-1011,18897,
P17-1012,919,
P17-1012,3848,
P17-1012,5792,
P17-1012,6276,
P17-1013,10720,
P17-1013,10941,
P17-1013,18970,
P17-1013,20641,
P17-1014,3133,
P17-1014,7946,
P17-1014,9315,
P17-1014,20020,
P17-1014,20358,
P17-1015,1765,
P17-1015,4505,
P17-1015,10605,
P17-1015,20098,
P17-1016,7397,
P17-1016,8882,
P17-1017,5693,
P17-1017,12788,
P17-1017,13981,
P17-1017,16400,
P17-1018,2708,
P17-1018,19019,
P17-1018,19190,
P17-1018,19941,
P17-1018,20654,
P17-1019,7010,
P17-1019,10652,
P17-1019,10698,
P17-1019,20543,
P17-1020,1479,
P17-1020,3114,
P17-1020,7185,
P17-1020,9736,
P17-1020,14273,
P17-1020,18329,
P17-1021,6820,
P17-1021,7010,
P17-1021,10698,
P17-1021,10771,
P17-1021,19551,
P17-1021,20512,
P17-1021,20543,
P17-1022,687,
P17-1022,4360,
P17-1022,9111,
P17-1023,15898,
P17-1023,20309,
P17-1024,1519,
P17-1024,7131,
P17-1024,9139,
P17-1024,12676,
P17-1024,14073,
P17-1024,15694,
P17-1024,16293,
P17-1025,3133,
P17-1025,5283,
P17-1026,11653,
P17-1026,13148,
P17-1026,20130,
P17-1027,5094,
P17-1027,6590,
P17-1028,9984,
P17-1028,10337,
P17-1028,12885,
P17-1028,12960,
P17-1028,18833,
P17-1029,12905,
P17-1029,20628,
P17-1030,2459,
P17-1030,2828,
P17-1030,5610,
P17-1030,10282,
P17-1030,14481,
P17-1030,17204,
P17-1031,1673,
P17-1031,1827,
P17-1031,17435,
P17-1032,1240,
P17-1032,2553,
P17-1032,3587,
P17-1032,5163,
P17-1033,1082,
P17-1033,3338,
P17-1033,9907,
P17-1034,10698,
P17-1034,19039,
P17-1034,20543,
P17-1035,1605,
P17-1035,4113,
P17-1035,12151,
P17-1036,3726,
P17-1036,7008,
P17-1036,10096,
P17-1036,12940,
P17-1037,6789,
P17-1037,7826,
P17-1037,13378,
P17-1037,15766,
P17-1038,2967,
P17-1038,10698,
P17-1038,10729,
P17-1038,20476,
P17-1038,20543,
P17-1039,2371,
P17-1039,17286,
P17-1039,20623,
P17-1040,5057,
P17-1040,7594,
P17-1040,10994,
P17-1040,19074,
P17-1040,19876,
P17-1040,20532,
P17-1040,20723,
P17-1041,12905,
P17-1041,20084,
P17-1042,311,
P17-1042,845,
P17-1042,9726,
P17-1043,5264,
P17-1043,11508,
P17-1044,7005,
P17-1044,10062,
P17-1044,10254,
P17-1044,20358,
P17-1045,342,
P17-1045,2973,
P17-1045,4037,
P17-1045,4120,
P17-1045,5646,
P17-1045,10344,
P17-1045,10419,
P17-1046,10445,
P17-1046,19578,
P17-1046,19594,
P17-1046,19690,
P17-1046,20654,
P17-1047,6013,
P17-1047,6897,
P17-1048,7163,
P17-1048,7409,
P17-1048,19126,
P17-1049,13456,
P17-1049,14633,
P17-1049,19426,
P17-1050,1549,
P17-1050,5261,
P17-1050,8670,
P17-1050,12725,
P17-1051,1590,
P17-1051,15582,
P17-1051,18693,
P17-1052,8277,
P17-1052,20467,
P17-1053,6900,
P17-1053,19643,
P17-1053,20087,
P17-1053,20202,
P17-1053,20626,
P17-1053,20950,
P17-1054,2151,
P17-1054,3035,
P17-1054,6773,
P17-1054,6994,
P17-1054,11937,
P17-1054,20556,
P17-1055,2981,
P17-1055,3652,
P17-1055,7502,
P17-1055,10734,
P17-1055,18997,
P17-1055,19196,
P17-1056,4354,
P17-1056,5376,
P17-1056,6086,
P17-1056,16966,
P17-1057,508,
P17-1057,3185,
P17-1057,5810,
P17-1058,14942,
P17-1058,19765,
P17-1059,3138,
P17-1059,5914,
P17-1059,9786,
P17-1059,12409,
P17-1059,15879,
P17-1060,8915,
P17-1060,8991,
P17-1060,17133,
P17-1061,4792,
P17-1061,20555,
P17-1061,20565,
P17-1062,861,
P17-1062,19379,
P17-1062,20826,
P17-1063,9263,
P17-1063,17697,
P17-1063,18657,
P17-1064,10336,
P17-1064,18179,
P17-1064,19700,
P17-1064,20447,
P17-1064,20634,
P17-1064,20702,
P17-1065,10357,
P17-1065,19573,
P17-1065,19941,
P17-1065,20392,
P17-1065,20654,
P17-1066,5656,
P17-1066,11098,
P17-1066,19480,
P17-1067,178,
P17-1067,18293,
P17-1068,7396,
P17-1068,10755,
P17-1068,14407,
P17-1068,18293,
P17-1069,6108,
P17-1069,8215,
P17-1069,8271,
P17-1070,5646,
P17-1070,6133,
P17-1070,8141,
P17-1070,18019,
P17-1070,18100,
P17-1070,18979,
P17-1071,4025,
P17-1071,8905,
P17-1071,12520,
P17-1072,2446,
P17-1072,16730,
P17-1072,17565,
P17-1073,9443,
P17-1073,19522,
P17-1074,2078,
P17-1074,2157,
P17-1074,5028,
P17-1075,374,
P17-1075,8878,
P17-1075,17239,
P17-1075,20100,
P17-1076,687,
P17-1076,9111,
P17-1076,17067,
P17-1077,2420,
P17-1077,17324,
P17-1077,18863,
P17-1078,4307,
P17-1078,19925,
P17-1078,20514,
P17-1079,846,
P17-1079,12732,
P17-1079,12905,
P17-1079,13294,
P17-1079,20142,
P17-1080,1388,
P17-1080,3761,
P17-1080,4486,
P17-1080,6013,
P17-1080,15562,
P17-1081,2371,
P17-1081,6986,
P17-1081,11245,
P17-1081,12409,
P17-1081,14316,
P17-1081,20262,
P17-1082,4603,
P17-1082,5225,
P17-1082,8888,
P17-1082,13861,
P17-1083,1985,
P17-1083,3420,
P17-1083,10985,
P17-1083,16165,
P17-1084,526,
P17-1084,1051,
P17-1085,2451,
P17-1085,8652,
P17-1086,5972,
P17-1086,10458,
P17-1086,11363,
P17-1086,19001,
P17-1087,5318,
P17-1087,5591,
P17-1087,16087,
P17-1087,18293,
P17-1088,3742,
P17-1088,7455,
P17-1088,11115,
P17-1088,19680,
P17-1089,3023,
P17-1089,7946,
P17-1089,9315,
P17-1089,9479,
P17-1089,20358,
P17-1090,8946,
P17-1090,14556,
P17-1090,18965,
P17-1091,2451,
P17-1091,13024,
P17-1091,13752,
P17-1092,8146,
P17-1092,16730,
P17-1093,7532,
P17-1093,14557,
P17-1093,19691,
P17-1093,20524,
P17-1093,20534,
P17-1094,6823,
P17-1094,12475,
P17-1095,696,
P17-1095,4367,
P17-1095,4605,
P17-1095,18406,
P17-1096,3333,
P17-1096,7507,
P17-1096,15593,
P17-1096,19975,
P17-1097,6569,
P17-1097,10458,
P17-1097,10664,
P17-1097,13811,
P17-1098,8845,
P17-1098,9762,
P17-1098,12874,
P17-1098,14832,
P17-1099,10716,
P17-1099,11363,
P17-1099,16089,
P17-1100,4547,
P17-1100,14072,
P17-1101,19190,
P17-1101,19941,
P17-1101,20654,
P17-1101,20659,
P17-1102,2436,
P17-1102,5251,
P17-1103,708,
P17-1103,1445,
P17-1103,10894,
P17-1103,13175,
P17-1103,14164,
P17-1103,16172,
P17-1104,196,
P17-1104,7162,
P17-1104,14794,
P17-1105,9111,
P17-1105,14634,
P17-1105,17067,
P17-1106,4206,
P17-1106,10754,
P17-1106,10945,
P17-1106,17314,
P17-1107,14902,
P17-1107,15405,
P17-1108,17571,
P17-1108,18863,
P17-1108,19655,
P17-1109,3516,
P17-1109,4605,
P17-1110,2942,
P17-1110,7608,
P17-1110,14574,
P17-1110,16356,
P17-1111,8691,
P17-1111,9647,
P17-1111,9651,
P17-1112,1765,
P17-1112,2265,
P17-1113,1140,
P17-1113,6822,
P17-1113,18900,
P17-1113,19708,
P17-1113,20595,
P17-1113,20655,
P17-1114,8165,
P17-1114,19132,
P17-1114,19737,
P17-1115,3361,
P17-1115,6364,
P17-1115,10521,
P17-1115,14153,
P17-1116,12210,
P17-1116,13343,
P17-1116,17623,
P17-1116,17624,
P17-1117,1134,
P17-1117,13810,
P17-1118,584,
P17-1118,601,
P17-1118,3486,
P17-1118,11374,
P17-1118,13396,
P17-1118,15720,
P17-1119,8915,
P17-1119,8991,
P17-1119,17133,
P17-1120,387,
P17-1120,8445,
P17-1121,8353,
P17-1121,17879,
P17-1122,2310,
P17-1122,5380,
P17-1122,18122,
P17-1123,2451,
P17-1123,4400,
P17-1123,16238,
P17-1124,11997,
P17-1124,13560,
P17-1125,193,
P17-1125,5055,
P17-1125,18897,
P17-1125,19045,
P17-1125,20371,
P17-1125,20429,
P17-1125,20464,
P17-1126,6204,
P17-1126,12220,
P17-1126,12229,
P17-1126,12591,
P17-1126,17497,
P17-1126,19122,
P17-1126,19892,
P17-1127,3054,
P17-1127,8169,
P17-1127,10464,
P17-1127,13427,
P17-1127,16815,
P17-1127,18957,
P17-1128,7017,
P17-1128,18881,
P17-1128,19875,
P17-1128,20625,
P17-1129,19679,
P17-1129,19691,
P17-1130,19747,
P17-1130,19964,
P17-1131,646,
P17-1131,12049,
P17-1131,14524,
P17-1131,14976,
P17-1131,16608,
P17-1132,12178,
P17-1132,19897,
P17-1133,10278,
P17-1133,10334,
P17-1133,13651,
P17-1133,17608,
P17-1134,4364,
P17-1134,4394,
P17-1134,8273,
P17-1134,11301,
P17-1134,19467,
P17-1135,4220,
P17-1135,5252,
P17-1135,13005,
P17-1136,2647,
P17-1136,5667,
P17-1136,13669,
P17-1137,1765,
P17-1137,4505,
P17-1137,8698,
P17-1138,9467,
P17-1138,15060,
P17-1138,16778,
P17-1139,10754,
P17-1139,10945,
P17-1139,17314,
P17-1139,19727,
P17-1139,20415,
P17-1140,10720,
P17-1140,18970,
P17-1140,20424,
P17-1140,20641,
P17-1141,7343,
P17-1141,10720,
P17-1142,8297,
P17-1142,12409,
P17-1142,17972,
P17-1142,20262,
P17-1143,10518,
P17-1143,10926,
P17-1143,12544,
P17-1143,13427,
P17-1144,962,
P17-1144,7727,
P17-1144,10634,
P17-1144,20395,
P17-1145,1637,
P17-1145,13665,
P17-1145,18325,
P17-1146,11653,
P17-1146,13519,
P17-1146,16406,
P17-1147,3114,
P17-1147,8345,
P17-1147,19242,
P17-1147,20358,
P17-1148,9553,
P17-1148,15029,
P17-1149,2422,
P17-1149,2945,
P17-1149,7579,
P17-1149,8139,
P17-1149,10334,
P17-1150,2638,
P17-1150,16286,
P17-1151,892,
P17-1151,19394,
P17-1152,2918,
P17-1152,7818,
P17-1152,8165,
P17-1152,10607,
P17-1152,19196,
P17-1152,20716,
P17-1153,11275,
P17-1153,11558,
P17-1153,12792,
P17-1153,14724,
P17-1153,16614,
P17-1154,7580,
P17-1154,10137,
P17-1154,14546,
P17-1154,20719,
P17-1155,13910,
P17-1155,14910,
P17-1156,7615,
P17-1156,19542,
P17-1156,19874,
P17-1157,676,
P17-1157,1054,
P17-1157,4516,
P17-1157,6791,
P17-1157,11027,
P17-1157,14943,
P17-1158,10674,
P17-1158,10777,
P17-1158,17314,
P17-1158,18174,
P17-1159,2672,
P17-1159,3054,
P17-1159,18920,
P17-1159,19925,
P17-1159,20514,
P17-1160,6590,
P17-1160,20094,
P17-1161,629,
P17-1161,1571,
P17-1161,14027,
P17-1161,14365,
P17-1162,1062,
P17-1162,4763,
P17-1162,6996,
P17-1162,10458,
P17-1163,12522,
P17-1163,17844,
P17-1163,19258,
P17-1163,20160,
P17-1163,21465,
P17-1164,2967,
P17-1164,10698,
P17-1164,10729,
P17-1164,20543,
P17-1165,621,
P17-1165,636,
P17-1165,1086,
P17-1165,3269,
P17-1165,5756,
P17-1165,10926,
P17-1166,2758,
P17-1166,10445,
P17-1166,11020,
P17-1166,20026,
P17-1167,2732,
P17-1167,7947,
P17-1167,20074,
P17-1168,3333,
P17-1168,4120,
P17-1168,10675,
P17-1168,15593,
P17-1168,19975,
P17-1169,10318,
P17-1169,10403,
P17-1169,10425,
P17-1169,18930,
P17-1169,19602,
P17-1169,20028,
P17-1170,2367,
P17-1170,3361,
P17-1170,12833,
P17-1170,14153,
P17-1171,1863,
P17-1171,2840,
P17-1171,5198,
P17-1171,19285,
P17-1172,9974,
P17-1172,10030,
P17-1172,20164,
P17-1173,16951,
P17-1174,7872,
P17-1174,8151,
P17-1174,9087,
P17-1174,10357,
P17-1174,10728,
P17-1174,19990,
P17-1174,20141,
P17-1174,20654,
P17-1175,2354,
P17-1175,2384,
P17-1175,10720,
P17-1176,2972,
P17-1176,3007,
P17-1176,10396,
P17-1176,10754,
P17-1177,2865,
P17-1177,2877,
P17-1177,3039,
P17-1177,7593,
P17-1178,8139,
P17-1178,9163,
P17-1178,11711,
P17-1178,13180,
P17-1178,13656,
P17-1178,20378,
P17-1179,10754,
P17-1179,10945,
P17-1179,17314,
P17-1179,20446,
P17-1180,1085,
P17-1180,3160,
P17-1180,11167,
P17-1180,15064,
P17-1180,16166,
P17-1181,1759,
P17-1181,17135,
P17-1182,3516,
P17-1182,8535,
P17-1182,16062,
P17-1183,332,
P17-1183,6092,
P17-1184,10859,
P17-1184,18464,
P17-1185,5268,
P17-1185,6357,
P17-1185,6553,
P17-1185,13492,
P17-1185,16173,
P17-1186,13929,
P17-1186,16730,
P17-1186,17845,
P17-1187,10777,
P17-1187,13120,
P17-1187,17314,
P17-1187,19681,
P17-1188,10669,
P17-1188,10802,
P17-1188,10911,
P17-1188,12905,
P17-1189,2708,
P17-1189,16197,
P17-1189,17261,
P17-1189,19634,
P17-1190,5968,
P17-1190,19350,
P17-1191,629,
P17-1191,3834,
P17-1191,4505,
P17-1191,7455,
P17-1192,13793,
P17-1192,13864,
P17-1193,2420,
P17-1193,7587,
P17-1193,17324,
P17-1193,18863,
P17-1194,14907,
P17-1195,648,
P17-1195,6602,
P17-1195,7906,
P17-1195,7935,
P17-1195,11671,
P17-2001,2988,
P17-2001,12220,
P17-2002,5945,
P17-2002,13936,
P17-2002,16824,
P17-2002,19077,
P17-2002,20514,
P17-2003,12381,
P17-2003,17161,
P17-2004,16550,
P17-2004,16999,
P17-2005,4547,
P17-2005,14072,
P17-2006,6031,
P17-2006,14465,
P17-2006,21395,
P17-2007,10926,
P17-2007,17356,
P17-2008,5575,
P17-2008,9164,
P17-2008,11290,
P17-2008,14677,
P17-2009,8393,
P17-2009,8396,
P17-2009,18173,
P17-2010,7991,
P17-2010,20746,
P17-2010,21406,
P17-2011,5814,
P17-2011,8753,
P17-2012,3102,
P17-2012,4766,
P17-2012,18169,
P17-2013,550,
P17-2013,5981,
P17-2013,9574,
P17-2013,16045,
P17-2013,18293,
P17-2013,20281,
P17-2014,4221,
P17-2014,13107,
P17-2014,14290,
P17-2014,21457,
P17-2015,3726,
P17-2016,5363,
P17-2016,14290,
P17-2016,15298,
P17-2016,17175,
P17-2016,21457,
P17-2017,8191,
P17-2017,9607,
P17-2017,9894,
P17-2018,11363,
P17-2018,14537,
P17-2019,2992,
P17-2019,9873,
P17-2019,10859,
P17-2020,512,
P17-2020,12931,
P17-2020,19016,
P17-2020,20685,
P17-2021,332,
P17-2021,6092,
P17-2022,651,
P17-2022,13453,
P17-2022,14885,
P17-2022,18829,
P17-2022,19556,
P17-2023,10649,
P17-2023,16455,
P17-2023,19719,
P17-2024,9984,
P17-2024,18834,
P17-2024,20500,
P17-2025,5420,
P17-2025,9111,
P17-2025,17067,
P17-2026,6093,
P17-2026,11899,
P17-2027,8722,
P17-2027,17832,
P17-2028,1517,
P17-2028,3580,
P17-2028,4474,
P17-2028,10962,
P17-2028,11732,
P17-2029,10391,
P17-2029,18922,
P17-2029,19063,
P17-2030,14330,
P17-2030,15566,
P17-2030,18406,
P17-2031,7081,
P17-2031,10477,
P17-2032,7534,
P17-2032,18965,
P17-2033,1082,
P17-2033,3338,
P17-2033,14679,
P17-2034,853,
P17-2034,10254,
P17-2034,17260,
P17-2034,20046,
P17-2035,5122,
P17-2035,12920,
P17-2035,17630,
P17-2035,18016,
P17-2036,5057,
P17-2036,12498,
P17-2036,16838,
P17-2036,17868,
P17-2036,19876,
P17-2036,20532,
P17-2037,2033,
P17-2037,9739,
P17-2037,17441,
P17-2038,1368,
P17-2038,6582,
P17-2038,16837,
P17-2039,6550,
P17-2039,6625,
P17-2039,7253,
P17-2039,7447,
P17-2039,12681,
P17-2039,17038,
P17-2039,18788,
P17-2040,3042,
P17-2040,15453,
P17-2040,15878,
P17-2041,2147,
P17-2041,4832,
P17-2041,12312,
P17-2041,19035,
P17-2041,20323,
P17-2042,2958,
P17-2042,16349,
P17-2042,17200,
P17-2042,18877,
P17-2042,19525,
P17-2043,7240,
P17-2043,12696,
P17-2043,13098,
P17-2044,6909,
P17-2044,8895,
P17-2044,13387,
P17-2044,17497,
P17-2045,10898,
P17-2045,11489,
P17-2045,11658,
P17-2046,6630,
P17-2046,9353,
P17-2046,13180,
P17-2046,19195,
P17-2047,309,
P17-2047,15809,
P17-2048,4367,
P17-2048,18406,
P17-2048,19460,
P17-2049,3257,
P17-2049,8860,
P17-2049,15483,
P17-2050,13616,
P17-2050,15536,
P17-2051,9283,
P17-2051,11325,
P17-2052,9111,
P17-2052,14634,
P17-2053,7578,
P17-2053,11101,
P17-2053,19643,
P17-2053,20626,
P17-2054,916,
P17-2054,17435,
P17-2055,3805,
P17-2055,12148,
P17-2055,14857,
P17-2055,19208,
P17-2056,3715,
P17-2056,4547,
P17-2056,6550,
P17-2056,14514,
P17-2056,17000,
P17-2057,3826,
P17-2057,11747,
P17-2057,14878,
P17-2057,20272,
P17-2058,1493,
P17-2058,4505,
P17-2058,6238,
P17-2059,6484,
P17-2060,7517,
P17-2060,20416,
P17-2060,20652,
P17-2060,20787,
P17-2061,3189,
P17-2061,3709,
P17-2061,9651,
P17-2062,5471,
P17-2062,11449,
P17-2063,4364,
P17-2063,11301,
P17-2064,2863,
P17-2064,7560,
P17-2064,16425,
P17-2065,564,
P17-2065,1493,
P17-2065,5721,
P17-2065,15445,
P17-2066,16370,
P17-2066,17524,
P17-2066,20133,
P17-2067,19023,
P17-2068,8653,
P17-2068,11653,
P17-2068,16406,
P17-2069,9194,
P17-2069,14894,
P17-2069,19176,
P17-2069,19223,
P17-2070,1687,
P17-2070,4873,
P17-2070,12361,
P17-2071,17433,
P17-2072,4632,
P17-2072,4683,
P17-2072,7090,
P17-2072,16199,
P17-2073,1392,
P17-2073,3133,
P17-2073,14796,
P17-2073,18724,
P17-2074,9051,
P17-2074,12268,
P17-2075,8979,
P17-2075,13731,
P17-2075,14576,
P17-2075,18862,
P17-2075,19743,
P17-2076,15348,
P17-2076,18642,
P17-2076,18741,
P17-2077,10370,
P17-2077,14789,
P17-2077,18901,
P17-2077,19046,
P17-2077,19488,
P17-2077,19674,
P17-2077,20370,
P17-2078,21391,
P17-2078,21404,
P17-2079,2854,
P17-2079,2947,
P17-2079,3194,
P17-2079,5660,
P17-2079,7573,
P17-2079,10292,
P17-2079,14571,
P17-2079,19003,
P17-2079,20569,
P17-2080,374,
P17-2080,10403,
P17-2080,10425,
P17-2080,10844,
P17-2080,13118,
P17-2080,16315,
P17-2080,17195,
P17-2080,20573,
P17-2081,6685,
P17-2081,12117,
P17-2081,16160,
P17-2082,161,
P17-2082,12475,
P17-2082,12676,
P17-2083,6645,
P17-2083,18044,
P17-2083,20816,
P17-2084,3001,
P17-2084,17716,
P17-2085,8139,
P17-2085,10533,
P17-2085,10587,
P17-2086,2902,
P17-2086,12814,
P17-2086,17129,
P17-2087,8031,
P17-2087,8273,
P17-2088,6975,
P17-2088,16389,
P17-2089,5174,
P17-2089,17280,
P17-2089,18331,
P17-2089,18987,
P17-2090,1687,
P17-2090,4873,
P17-2090,12361,
P17-2091,9163,
P17-2091,16350,
P17-2092,2877,
P17-2092,7593,
P17-2092,10300,
P17-2092,10744,
P17-2092,18179,
P17-2092,20635,
P17-2093,3338,
P17-2093,4937,
P17-2094,2367,
P17-2094,4008,
P17-2094,12833,
P17-2094,14663,
P17-2095,172,
P17-2095,1388,
P17-2095,3761,
P17-2095,4486,
P17-2095,15562,
P17-2095,18716,
P17-2096,2315,
P17-2096,7555,
P17-2096,19592,
P17-2096,19688,
P17-2096,20524,
P17-2096,20534,
P17-2097,2334,
P17-2097,5968,
P17-2097,18176,
P17-2098,1479,
P17-2098,7169,
P17-2099,1590,
P17-2099,12527,
P17-2099,18693,
P17-2100,10403,
P17-2100,11107,
P17-2100,17203,
P17-2100,17330,
P17-2100,18922,
P17-2100,19728,
P17-2101,1731,
P17-2101,15662,
P17-2101,18549,
P17-2102,7301,
P17-2102,8042,
P17-2102,16203,
P17-2102,18724,
P17-2103,2184,
P17-2103,8052,
P17-2103,9880,
P17-2103,14802,
P17-2103,16045,
P17-2103,16809,
P17-2103,18293,
P17-2103,20339,
P17-2104,4608,
P17-2104,6907,
P17-2104,8490,
P17-2104,8682,
P17-2104,15534,
P17-2105,11252,
P17-2105,17941,
P17-2105,17942,
P17-2106,18762,
P17-2106,20211,
P17-2107,313,
P17-2107,15909,
P17-3001,2491,
P17-3002,8087,
P17-3003,6394,
P17-3003,12189,
P17-3004,4086,
P17-3004,6852,
P17-3004,8481,
P17-3004,11212,
P17-3004,17266,
P17-3005,3067,
P17-3005,8022,
P17-3005,10608,
P17-3005,11522,
P17-3005,12841,
P17-3005,14781,
P17-3005,16555,
P17-3006,14787,
P17-3007,8449,
P17-3007,9271,
P17-3007,17377,
P17-3008,1688,
P17-3008,13820,
P17-3008,16267,
P17-3009,3122,
P17-3009,11100,
P17-3009,19650,
P17-3010,10300,
P17-3010,13295,
P17-3010,18915,
P17-3010,19973,
P17-3011,4474,
P17-3011,12030,
P17-3011,15455,
P17-3011,17808,
P17-3012,308,
P17-3012,11315,
P17-3013,10634,
P17-3013,20406,
P17-3014,16789,
P17-3015,5670,
P17-3015,14749,
P17-3015,19035,
P17-3016,5670,
P17-3016,16590,
P17-3016,19095,
P17-3017,797,
P17-3017,4940,
P17-3017,7992,
P17-3018,7236,
P17-3019,974,
P17-3019,13084,
P17-3020,9087,
P17-3020,15791,
P17-3020,18028,
P17-3020,20141,
P17-3021,4802,
P17-3022,12357,
P17-3022,12670,
P17-3022,14462,
P17-3023,18971,
P17-4001,5388,
P17-4001,5430,
P17-4001,10903,
P17-4001,14754,
P17-4002,1131,
P17-4002,9559,
P17-4002,11493,
P17-4002,18834,
P17-4003,2810,
P17-4003,4203,
P17-4003,10734,
P17-4003,14554,
P17-4003,20470,
P17-4003,20510,
P17-4003,20574,
P17-4004,6550,
P17-4004,15458,
P17-4005,784,
P17-4005,18724,
P17-4006,6664,
P17-4006,7086,
P17-4007,4575,
P17-4007,11224,
P17-4007,12981,
P17-4007,12998,
P17-4007,13000,
P17-4007,14095,
P17-4007,15771,
P17-4007,16122,
P17-4008,5900,
P17-4008,9163,
P17-4008,14446,
P17-4008,16350,
P17-4009,2257,
P17-4009,4621,
P17-4009,6084,
P17-4009,6961,
P17-4009,7368,
P17-4009,8741,
P17-4010,6765,
P17-4010,8173,
P17-4010,10491,
P17-4010,14166,
P17-4010,14577,
P17-4010,14956,
P17-4010,16304,
P17-4010,16623,
P17-4010,17633,
P17-4010,19036,
P17-4010,19217,
P17-4010,19601,
P17-4010,20703,
P17-4011,5265,
P17-4011,8050,
P17-4011,9448,
P17-4011,12921,
P17-4011,13036,
P17-4011,16979,
P17-4011,17882,
P17-4011,18268,
P17-4012,4044,
P17-4012,8989,
P17-4012,9114,
P17-4012,15408,
P17-4012,16144,
P17-4013,1155,
P17-4013,2182,
P17-4013,2520,
P17-4013,5739,
P17-4013,8916,
P17-4013,12522,
P17-4013,17202,
P17-4013,18282,
P17-4013,18461,
P17-4013,19258,
P17-4013,20160,
P17-4014,12475,
P17-4014,13023,
P17-4014,16192,
P17-4014,18233,
P17-4015,8813,
P17-4016,4876,
P17-4016,6664,
P17-4017,3650,
P17-4017,4405,
P17-4017,7586,
P17-4017,17567,
P17-4017,19190,
P17-4017,20654,
P17-4018,6667,
P17-4018,17350,
P17-4018,18377,
P17-4019,196,
P17-4019,14794,
P17-4019,20059,
P17-4020,11914,
P17-4020,17598,
P17-4020,19208,
P17-4021,4112,
P17-4021,5511,
P17-4021,8499,
P17-4021,16486,
P17-4021,19959,
P17-5001,14292,
P17-5001,14607,
P17-5001,18019,
P17-5001,20074,
P17-5002,1101,
P17-5002,12409,
P17-5003,6321,
P17-5003,20716,
