paper_paper_id,title,venue,year
D11-1115,Semi-supervised CCG Lexicon Extension,EMNLP,2011
D11-1116,A Fast Accurate Non-Projective Semantically-Enriched Parser,EMNLP,2011
D11-1117,Lateen EM: Unsupervised Training with Multiple Objectives Applied to Dependency Grammar Induction,EMNLP,2011
D11-1118,Unsupervised Dependency Parsing without Gold Part-of-Speech Tags,EMNLP,2011
D11-1119,Exploiting Syntactic and Distributional Information for Spelling Correction with Web-Scale N-gram Models,EMNLP,2011
D11-1120,Discriminating Gender on Twitter,EMNLP,2011
D11-1121,Identifying and Following Expert Investors in Stock Microblogs,EMNLP,2011
D11-1122,Unsupervised Semantic Role Induction with Graph Partitioning,EMNLP,2011
D11-1123,Structural Opinion Mining for Graph-based Sentiment Representation,EMNLP,2011
D11-1124,Summarize What You Are Interested In: An Optimization Framework for Interactive Personalized Summarization,EMNLP,2011
D11-1125,Tuning as Ranking,EMNLP,2011
D11-1126,Watermarking the Outputs of Structured Prediction with an application in Statistical Machine Translation.,EMNLP,2011
D11-1127,Hierarchical Phrase-based Translation Representations,EMNLP,2011
D11-1128,Improved Transliteration Mining Using Graph Reinforcement,EMNLP,2011
D11-1129,Experimental Support for a Categorical Compositional Distributional Model of Meaning,EMNLP,2011
D11-1130,Cross-Cutting Models of Lexical Semantics,EMNLP,2011
D11-1131,Reducing Grounded Learning Tasks To Grammatical Inference,EMNLP,2011
D11-1132,Relation Extraction with Relation Topics,EMNLP,2011
D11-1133,Extreme Extraction &#8211; Machine Reading in a Week,EMNLP,2011
D11-1134,Discovering Relations between Noun Categories,EMNLP,2011
D11-1135,Structured Relation Discovery using Generative Models,EMNLP,2011
D11-1136,Closing the Loop: Fast Interactive Semi-Supervised Annotation With Queries on Features and Instances,EMNLP,2011
D11-1137,Third-order Variational Reranking on Packed-Shared Dependency Forests,EMNLP,2011
D11-1138,Training dependency parsers by jointly optimizing multiple objectives,EMNLP,2011
D11-1139,Structured Sparsity in Structured Prediction,EMNLP,2011
D11-1140,Lexical Generalization in CCG Grammar Induction for Semantic Parsing,EMNLP,2011
D11-1141,Named Entity Recognition in Tweets: An Experimental Study,EMNLP,2011
D11-1142,Identifying Relations for Open Information Extraction,EMNLP,2011
D11-1143,Active Learning with Amazon Mechanical Turk,EMNLP,2011
D11-1144,Bootstrapped Named Entity Recognition for Product Attribute Extraction,EMNLP,2011
D11-1145,Twitter Catches The Flu: Detecting Influenza Epidemics using Twitter,EMNLP,2011
D11-1146,A Simple Word Trigger Method for Social Tag Suggestion,EMNLP,2011
D11-1147,Rumor has it: Identifying Misinformation in Microblogs,EMNLP,2011
D11-1148,Exploiting Parse Structures for Native Language Identification,EMNLP,2011
D11-1149,A Probabilistic Forest-to-String Model for Language Generation from Typed Lambda Calculus Expressions,EMNLP,2011
D12-1001,Syntactic Transfer Using a Bilingual Lexicon,EMNLP,2012
D12-1002,Regularized Interlingual Projections: Evaluation on Multilingual Transliteration,EMNLP,2012
D12-1003,Bilingual Lexicon Extraction from Comparable Corpora Using Label Propagation,EMNLP,2012
D12-1004,Lexical Differences in Autobiographical Narratives from Schizophrenic Patients and Healthy Controls,EMNLP,2012
D12-1005,Streaming Analysis of Discourse Participants,EMNLP,2012
D12-1006,Detecting Subgroups in Online Discussions by Modeling Positive and Negative Relations among Participants,EMNLP,2012
D12-1007,Generative Goal-Driven User Simulation for Dialog Management,EMNLP,2012
D12-1008,Optimising Incremental Dialogue Decisions Using Information Density for Interactive Systems,EMNLP,2012
D12-1009,Mixed Membership Markov Models for Unsupervised Conversation Modeling,EMNLP,2012
D12-1010,An Entity-Topic Model for Entity Linking,EMNLP,2012
D12-1011,Linking Named Entities to Any Database,EMNLP,2012
D12-1012,Towards Efficient Named-Entity Rule Induction for Customizability,EMNLP,2012
D12-1013,Active Learning for Imbalanced Sentiment Classification,EMNLP,2012
D12-1014,A Weakly Supervised Model for Sentence-Level Semantic Orientation Analysis with Multiple Experts,EMNLP,2012
D12-1015,Collocation Polarity Disambiguation Using Web-based Pseudo Contexts,EMNLP,2012
D12-1016,Aligning Predicates across Monolingual Comparable Texts using Graph-based Clustering,EMNLP,2012
D12-1017,Local and Global Context for Supervised and Unsupervised Metonymy Resolution,EMNLP,2012
D12-1018,Learning Verb Inference Rules from Linguistically-Motivated Evidence,EMNLP,2012
D12-1019,Spectral Dependency Parsing with Latent Variables,EMNLP,2012
D12-1020,A Phrase-Discovering Topic Model Using Hierarchical Pitman-Yor Processes,EMNLP,2012
D12-1021,A Bayesian Model for Learning SCFGs with Discontiguous Rules,EMNLP,2012
D12-1022,Multiple Aspect Summarization Using Integer Linear Programming,EMNLP,2012
D12-1023,Minimal Dependency Length in Realization Ranking,EMNLP,2012
D12-1024,Framework of Automatic Text Summarization Using Reinforcement Learning,EMNLP,2012
D12-1025,Large Scale Decipherment for Out-of-Domain Machine Translation,EMNLP,2012
D12-1026,N-gram-based Tense Models for Statistical Machine Translation,EMNLP,2012
D12-1027,Source Language Adaptation for Resource-Poor Machine Translation,EMNLP,2012
D12-1028,Exploiting Reducibility in Unsupervised Dependency Parsing,EMNLP,2012
D12-1029,Improving Transition-Based Dependency Parsing with Buffer Transitions,EMNLP,2012
D12-1030,Generalized Higher-Order Dependency Parsing with Cube Pruning,EMNLP,2012
D12-1031,Universal Grapheme-to-Phoneme Prediction Over Latin Alphabets,EMNLP,2012
D12-1032,Name Phylogeny: A Generative Model of String Variation,EMNLP,2012
D12-1033,Syntactic Surprisal Affects Spoken Word Duration in Conversational Contexts,EMNLP,2012
D12-1034,Why Question Answering using Sentiment Analysis and Word Classes,EMNLP,2012
D12-1035,Natural Language Questions for the Web of Data,EMNLP,2012
D12-1036,Answering Opinion Questions on Products by Exploiting Hierarchical Organization of Consumer Reviews,EMNLP,2012
D12-1037,Locally Training the Log-Linear Model for SMT,EMNLP,2012
D12-1038,Iterative Annotation Transformation with Predict-Self Reestimation for Chinese Word Segmentation,EMNLP,2012
D12-1039,Automatically Constructing a Normalisation Dictionary for Microblogs,EMNLP,2012
D12-1040,Unsupervised PCFG Induction for Grounded Language Learning with Highly Ambiguous Supervision,EMNLP,2012
D12-1041,Forced Derivation Tree based Model Training to Statistical Machine Translation,EMNLP,2012
D12-1042,Multi-instance Multi-label Learning for Relation Extraction,EMNLP,2012
D12-1043,An AI readability' Formula for French as a Foreign Language,EMNLP,2012
D12-1044,Dynamic Programming for Higher Order Parsing of Gap-Minding Trees,EMNLP,2012
D12-1045,Joint Entity and Event Coreference Resolution across Documents,EMNLP,2012
D12-1046,"Joint Chinese Word Segmentation, POS Tagging and Parsing",EMNLP,2012
D12-1047,Translation Model Based Cross-Lingual Language Model Adaptation: from Word Models to Phrase Models,EMNLP,2012
D12-1048,Open Language Learning for Information Extraction,EMNLP,2012
D12-1049,Modelling Sequential Text with an Adaptive Topic Model,EMNLP,2012
D12-1050,A Comparison of Vector-based Representations for Semantic Composition,EMNLP,2012
D12-1051,Exploiting Chunk-level Features to Improve Phrase Chunking,EMNLP,2012
D12-1052,A Beam-Search Decoder for Grammatical Error Correction,EMNLP,2012
D12-1053,A Statistical Relational Learning Approach to Identifying Evidence Based Medicine Categories,EMNLP,2012
D12-1054,"Lyrics, Music, and Emotions",EMNLP,2012
D12-1055,Assessment of ESL Learners' Syntactic Competence Based on Similarity Measures,EMNLP,2012
D12-1056,A Unified Approach to Transliteration-based Text Input with Online Spelling Correction,EMNLP,2012
D12-1057,Excitatory or Inhibitory: A New Semantic Orientation Extracts Contradiction and Causality from the Web,EMNLP,2012
D12-1058,Enlarging Paraphrase Collections through Generalization and Instantiation,EMNLP,2012
D12-1059,Concurrent Acquisition of Word Meaning and Lexical Categories,EMNLP,2012
D12-1060,Do Neighbours Help? An Exploration of Graph-based Algorithms for Cross-domain Sentiment Classification,EMNLP,2012
D12-1061,Learning Lexicon Models from Search Logs for Query Expansion,EMNLP,2012
D12-1062,Joint Inference for Event Timeline Construction,EMNLP,2012
D12-1063,Three Dependency-and-Boundary Models for Grammar Induction,EMNLP,2012
D12-1064,Exploring Adaptor Grammars for Native Language Identification,EMNLP,2012
D12-1065,Discovering Diverse and Salient Threads in Document Collections,EMNLP,2012
D12-1066,Generalizing Sub-sentential Paraphrase Acquisition across Original Signal Type of Text Pairs,EMNLP,2012
D12-1067,"Parse, Price and Cutâ€“-Delayed Column and Row Generation for Graph Based Parsers",EMNLP,2012
D12-1068,Domain Adaptation for Coreference Resolution: An Adaptive Ensemble Approach,EMNLP,2012
D12-1069,Weakly Supervised Training of Semantic Parsers,EMNLP,2012
D12-1070,Cross-Lingual Language Modeling with Syntactic Reordering for Low-Resource Speech Recognition,EMNLP,2012
D12-1071,Resolving Complex Cases of Definite Pronouns: The Winograd Schema Challenge,EMNLP,2012
D12-1072,A Sequence Labelling Approach to Quote Attribution,EMNLP,2012
D12-1073,SSHLDA: A Semi-Supervised Hierarchical Topic Model,EMNLP,2012
D12-1074,Improving NLP through Marginalization of Hidden Syntactic Structure,EMNLP,2012
D12-1075,Type-Supervised Hidden Markov Models for Part-of-Speech Tagging with Incomplete Tag Dictionaries,EMNLP,2012
D12-1076,Explore Person Specific Evidence in Web Person Name Disambiguation,EMNLP,2012
D12-1077,Inducing a Discriminative Parser to Optimize Machine Translation Reordering,EMNLP,2012
D12-1078,Re-training Monolingual Parser Bilingually for Syntactic SMT,EMNLP,2012
D12-1079,Transforming Trees to Improve Syntactic Convergence,EMNLP,2012
D12-1080,Learning Constraints for Consistent Timeline Extraction,EMNLP,2012
D12-1081,Identifying Constant and Unique Relations by using Time-Series Text,EMNLP,2012
D12-1082,No Noun Phrase Left Behind: Detecting and Typing Unlinkable Entities,EMNLP,2012
D12-1083,A Novel Discriminative Framework for Sentence-Level Discourse Analysis,EMNLP,2012
D12-1084,Using Discourse Information for Paraphrase Extraction,EMNLP,2012
D12-1085,Generating Non-Projective Word Order in Statistical Linearization,EMNLP,2012
D12-1086,Learning Syntactic Categories Using Paradigmatic Representations of Word Context,EMNLP,2012
D12-1087,Exploring Topic Coherence over Many Models and Many Topics,EMNLP,2012
D12-1088,Entropy-based Pruning for Phrase-based Machine Translation,EMNLP,2012
D12-1089,A Systematic Comparison of Phrase Table Pruning Techniques,EMNLP,2012
D12-1090,Probabilistic Finite State Machines for Regression-based MT Evaluation,EMNLP,2012
D12-1091,An Empirical Investigation of Statistical Significance in NLP,EMNLP,2012
D12-1092,Employing Compositional Semantics and Discourse Consistency in Chinese Event Extraction,EMNLP,2012
D12-1093,Reading The Web with Learned Syntactic-Semantic Inference Rules,EMNLP,2012
D12-1094,Ensemble Semantics for Large-scale Unsupervised Relation Extraction,EMNLP,2012
D12-1095,Forest Reranking through Subtree Ranking,EMNLP,2012
D12-1096,Parser Showdown at the Wall Street Corral: An Empirical Investigation of Error Types in Parser Output,EMNLP,2012
D12-1097,Extending Machine Translation Evaluation Metrics with Lexical Cohesion to Document Level,EMNLP,2012
D12-1098,Fast Large-Scale Approximate Graph Construction for NLP,EMNLP,2012
D12-1099,Building a Lightweight Semantic Model for Unsupervised Information Extraction on Short Listings,EMNLP,2012
D12-1100,Sketch Algorithms for Estimating Point Queries in NLP,EMNLP,2012
D12-1101,Monte Carlo MCMC: Efficient Inference by Approximate Sampling,EMNLP,2012
D12-1102,On Amortizing Inference Cost for Structured Prediction,EMNLP,2012
D12-1103,Exact Sampling and Decoding in High-Order Hidden Markov Models,EMNLP,2012
D12-1104,PATTY: A Taxonomy of Relational Patterns with Semantic Types,EMNLP,2012
D12-1105,Training Factored PCFGs with Expectation Propagation,EMNLP,2012
D12-1106,A Coherence Model Based on Syntactic Patterns,EMNLP,2012
D12-1107,Language Model Rest Costs and Space-Efficient Storage,EMNLP,2012
D12-1108,Document-Wide Decoding for Phrase-Based Statistical Machine Translation,EMNLP,2012
D12-1109,Left-to-Right Tree-to-String Decoding with Prediction,EMNLP,2012
D12-1110,Semantic Compositionality through Recursive Matrix-Vector Spaces,EMNLP,2012
D12-1111,Polarity Inducing Latent Semantic Analysis,EMNLP,2012
D12-1112,First Order vs. Higher Order Modification in Distributional Semantics,EMNLP,2012
D12-1113,Learning-based Multi-Sieve Co-reference Resolution with Knowledge,EMNLP,2012
D12-1114,Joint Learning for Coreference Resolution with Markov Logic,EMNLP,2012
D12-1115,Resolving This-issue Anaphora,EMNLP,2012
D12-1116,Entity based Q&A Retrieval,EMNLP,2012
D12-1117,Constructing Task-Specific Taxonomies for Document Collection Browsing,EMNLP,2012
D12-1118,Besting the Quiz Master: Crowdsourcing Incremental Classification Games,EMNLP,2012
D12-1119,Multi-Domain Learning: When Do Domains Matter?,EMNLP,2012
D12-1120,Biased Representation Learning for Domain Adaptation,EMNLP,2012
D12-1121,Unambiguity Regularization for Unsupervised Learning of Probabilistic Grammars,EMNLP,2012
D12-1122,Extracting Opinion Expressions with semi-Markov Conditional Random Fields,EMNLP,2012
D12-1123,Opinion Target Extraction Using Word-Based Translation Model,EMNLP,2012
D12-1124,Word Salad: Relating Food Prices and Descriptions,EMNLP,2012
D12-1125,Learning to Map into a Universal POS Tagset,EMNLP,2012
D12-1126,Part-of-Speech Tagging for Chinese-English Mixed Texts with Dynamic Features,EMNLP,2012
D12-1127,Wiki-ly Supervised Part-of-Speech Tagging,EMNLP,2012
D12-1128,Joining Forces Pays Off: Multilingual Joint Word Sense Disambiguation,EMNLP,2012
D12-1129,A New Minimally-Supervised Framework for Domain Word Sense Disambiguation,EMNLP,2012
D12-1130,Grounded Models of Semantic Representation,EMNLP,2012
D12-1131,Improved Parsing and POS Tagging Using Inter-Sentence Consistency Constraints,EMNLP,2012
D12-1132,Unified Dependency Parsing of Chinese Morphological and Syntactic Structures,EMNLP,2012
D12-1133,A Transition-Based System for Joint Part-of-Speech Tagging and Labeled Non-Projective Dependency Parsing,EMNLP,2012
D12-1134,Identifying Event-related Bursts via Social Media Activities,EMNLP,2012
D12-1135,User Demographics and Language in an Implicit Social Network,EMNLP,2012
D12-1136,Revisiting the Predictability of Language: Response Completion in Social Media,EMNLP,2012
D12-1137,Supervised Text-based Geolocation Using Language Models on an Adaptive Grid,EMNLP,2012
D12-1138,A Discriminative Model for Query Spelling Correction with Latent Structural SVM,EMNLP,2012
D12-1139,Characterizing Stylistic Elements in Syntactic Structure,EMNLP,2012
D13-1001,Event-Based Time Label Propagation for Automatic Dating of News Articles,EMNLP,2013
D13-1002,Exploiting Discourse Analysis for Article-Wide Temporal Classification,EMNLP,2013
D13-1003,Combining Generative and Discriminative Model Scores for Distant Supervision,EMNLP,2013
D13-1004,Exploring the Utility of Joint Morphological and Syntactic Learning from Child-directed Speech,EMNLP,2013
D13-1005,"A Joint Learning Model of Word Segmentation, Lexical Acquisition, and Phonetic Variability",EMNLP,2013
D13-1006,Animacy Detection with Voting Models,EMNLP,2013
D13-1007,A Log-Linear Model for Unsupervised Text Normalization,EMNLP,2013
D13-1008,Paraphrasing 4 Microblog Normalization,EMNLP,2013
D13-1009,Question Difficulty Estimation in Community Question Answering Services,EMNLP,2013
D13-1010,Measuring Ideological Proportions in Political Speeches,EMNLP,2013
