to_userId,from_userId,relation
1987,912,review
2794,3150,like
179,2950,like
3368,167,follow
2124,2603,follow
1363,404,like
652,484,like
2766,60,review
359,1532,follow
1843,1495,like
1142,1926,review
2472,3404,review
1685,48,review
1995,608,like
1762,1432,follow
1050,1921,review
2512,2903,review
813,2044,review
3353,395,like
3253,2675,follow
2638,1773,review
1390,789,like
137,2651,review
3720,2289,follow
445,1525,review
1486,1212,follow
3398,1095,review
2126,128,review
3019,1032,review
356,1013,follow
1147,3136,review
3734,2142,review
1987,1382,follow
3020,3535,follow
677,3082,follow
3321,353,review
2859,3051,like
3438,688,review
1527,1151,follow
449,2736,review
1774,3194,review
2071,769,follow
1448,2630,like
2462,3386,like
2789,2354,review
1015,1106,review
775,2364,review
1458,3550,follow
2975,1050,like
661,1656,review
2890,1415,follow
5,463,like
3713,3688,follow
436,3039,like
1293,75,follow
1784,2978,follow
1131,651,follow
1256,3283,follow
1197,2532,follow
3277,1900,review
2888,72,review
3678,2568,follow
3281,3413,review
2271,2883,follow
3054,2615,follow
3236,3338,review
201,2807,follow
1023,2003,like
707,1806,review
3535,933,like
2475,2309,follow
2979,2113,like
1745,3178,like
1708,2711,follow
3403,2457,review
3459,1572,review
1427,2377,follow
1546,1639,review
246,1437,review
2016,210,review
1354,1966,follow
1984,2203,review
3483,3718,like
1537,1904,like
2009,1531,like
1789,3245,follow
1560,1191,review
2106,1887,follow
3538,2367,review
1333,274,review
130,1875,review
1607,2721,follow
3547,2801,like
1465,1832,follow
3632,1112,like
935,1373,review
924,295,review
3118,2820,follow
923,2991,like
1555,504,follow
3719,3282,follow
3470,1119,follow
2035,977,follow
3262,2309,review
192,1921,follow
3666,1494,like
2215,395,follow
721,2929,follow
1382,3215,like
2342,481,review
1217,57,review
692,1255,review
1544,1387,like
1365,2680,like
1553,450,follow
1574,1382,like
1006,2058,follow
2971,2279,follow
1065,3121,follow
2378,3485,like
75,3056,review
2584,1771,follow
807,3123,like
2291,1424,review
2689,964,review
3411,3646,like
2484,3369,like
3133,2089,follow
3083,3385,follow
1055,669,review
3453,684,review
3245,3019,review
242,3036,review
1980,1673,review
3327,1693,review
2685,691,follow
1814,3755,follow
1202,1023,like
477,467,follow
2955,1601,follow
244,1971,review
1069,2427,follow
3063,1597,follow
2187,2701,review
922,1031,follow
2613,1194,review
2604,300,review
3066,1582,like
2024,1869,like
405,2286,like
2293,103,review
3661,83,follow
3723,494,follow
2277,2232,like
1390,31,follow
3548,2803,like
2387,393,follow
30,2748,review
3416,1406,review
2730,1570,like
443,260,review
162,36,review
1266,3664,like
2586,229,follow
635,402,follow
1811,3592,like
1419,2082,follow
2334,3691,review
2876,1464,follow
735,3155,like
2112,3498,review
2167,556,follow
1603,1833,review
1514,1102,follow
2608,2013,like
2465,4,like
100,1091,review
3433,2810,follow
1042,3677,like
286,2559,follow
1526,2439,follow
467,1961,follow
1154,1822,follow
3427,2651,review
2085,1459,review
769,84,like
2777,3491,review
193,1913,like
1397,1640,follow
2633,2242,review
528,2676,follow
2587,3104,like
81,3528,review
1360,2998,review
3608,255,follow
1182,3074,review
2543,2673,follow
1925,1989,like
230,164,review
2146,3340,like
2696,3053,like
3206,2428,follow
1607,3467,follow
1848,3026,review
3017,1662,follow
2983,1252,follow
3362,2005,review
2298,1091,follow
1820,647,follow
2122,3072,review
3482,2239,review
2537,2298,like
2541,3653,like
3436,2923,follow
1231,1894,follow
501,1595,follow
3602,1958,follow
3386,2574,review
2615,586,review
1385,829,follow
3053,614,follow
1463,638,follow
1349,1893,follow
1141,3501,like
2873,3683,follow
1542,2962,follow
1739,3319,like
528,253,review
3679,624,review
3561,353,review
3742,922,follow
3520,748,like
1024,342,review
3158,2697,like
2671,3060,review
771,903,like
1043,2195,follow
130,803,review
238,756,like
3356,1931,like
3640,2468,like
992,1589,review
99,1822,review
3379,3328,follow
886,628,like
2755,3488,follow
2028,2871,like
20,449,like
2075,3603,review
2974,1380,review
2012,841,follow
358,1882,review
3597,843,like
245,3644,follow
1048,860,follow
158,2192,review
558,1858,follow
2970,2282,follow
2921,1968,like
3560,1885,follow
2083,2062,review
2867,820,like
2122,2244,follow
1781,1803,review
856,2308,like
201,2480,like
1026,931,follow
3094,368,follow
240,1536,follow
3471,2294,like
422,2759,like
427,1664,follow
2264,3273,follow
251,2444,follow
1834,1255,review
1596,1324,review
1070,3005,review
1637,1732,like
261,341,follow
1228,1734,follow
44,1721,follow
2324,3650,follow
2992,1604,follow
2220,127,follow
150,1796,like
1499,278,follow
3638,1897,follow
1919,2283,follow
2469,1637,follow
3715,1504,follow
2769,1556,follow
1338,97,like
780,67,like
1641,2963,like
514,112,follow
923,3542,follow
782,282,follow
2826,1956,follow
402,445,like
860,2620,like
2700,2213,follow
2405,2870,follow
1624,555,follow
2797,1295,follow
2290,1128,review
3600,2164,review
204,1255,like
2608,2057,review
3266,1370,review
2522,374,review
475,2726,like
1054,2808,like
1509,2240,review
1057,3482,follow
1985,1665,follow
3233,1114,like
2983,366,follow
506,2889,like
1123,1262,like
2555,1357,follow
1597,578,review
3405,1011,follow
1115,198,review
2335,779,review
1159,1753,follow
1014,1111,review
1318,3429,follow
3533,701,review
172,1543,review
3195,2667,follow
157,211,follow
3514,2407,like
684,2099,review
924,2141,follow
875,3082,review
3590,2777,review
3754,1702,review
2895,2167,review
3491,2093,review
1964,1898,review
1158,2840,follow
2862,564,follow
2718,3509,follow
828,923,like
457,1984,review
1328,2320,follow
3499,3660,follow
2989,1077,like
2842,2099,review
3031,3325,review
3707,3078,follow
2394,1739,follow
491,2130,review
3638,336,review
1500,2631,follow
2764,3036,review
2879,88,review
326,1042,follow
112,2566,like
2424,1998,like
1791,3323,review
2355,1785,review
2168,2717,like
2799,2408,like
2844,2006,like
1118,773,follow
2416,1828,like
82,3241,like
2343,335,follow
2321,2960,follow
1693,3566,review
182,1801,like
2019,1272,follow
3384,2002,review
2494,10,like
1815,3347,follow
1502,2667,review
913,3689,review
960,994,like
305,1029,like
2930,1527,follow
2211,1438,review
2383,1825,review
1995,1247,follow
1027,973,like
2343,1713,like
2220,3415,follow
2346,145,follow
72,1841,like
1817,2700,review
3579,2557,follow
2817,2054,review
1453,2708,review
190,385,like
3595,2864,like
1365,833,follow
2098,431,review
2296,1312,review
319,2689,review
598,1263,follow
1135,887,follow
2949,1698,like
123,3206,follow
6,3695,follow
1211,34,like
1522,1765,follow
1046,3121,like
2009,502,follow
2093,906,follow
644,2476,follow
1357,3682,follow
1602,3102,like
2800,1527,follow
3308,2265,like
3025,3138,like
2258,2538,like
2139,2016,follow
117,1043,review
2427,3059,follow
830,1356,follow
2124,2676,review
2059,2465,follow
212,270,follow
939,3,follow
3164,2258,like
1795,2950,like
3410,782,like
1471,459,review
2306,1614,review
3305,3113,follow
3257,370,review
871,1089,like
2959,3089,like
2805,114,review
1415,982,review
2802,528,follow
408,1991,follow
1157,1278,review
156,173,follow
1350,437,follow
900,1253,review
733,3559,like
677,3692,review
2919,1361,like
687,2963,follow
2599,1001,follow
3396,2948,follow
2404,2504,review
1241,1799,follow
2537,2915,follow
1108,3011,like
3224,679,follow
1334,1980,like
3469,1587,follow
1764,2522,review
829,3163,follow
1065,1397,follow
675,1419,follow
51,2951,follow
196,2730,follow
3573,1199,like
3653,3106,follow
721,1553,like
3354,1585,follow
3234,3059,like
3238,1346,review
1917,250,follow
1541,1337,follow
482,351,review
3693,3172,review
3558,2451,follow
2922,3693,follow
3570,1772,follow
3327,2613,review
2449,121,like
3548,1039,review
3153,2095,review
2414,3047,follow
2102,143,follow
2788,171,follow
580,81,review
1808,1596,review
285,3197,review
3027,2245,review
1200,2943,follow
478,3273,like
3564,1750,like
718,3728,like
1192,2303,like
3145,3126,follow
2268,495,review
2051,1236,review
1736,3087,like
3049,3501,like
3316,531,like
827,1688,review
1859,2432,review
347,552,like
1653,3385,like
1225,1871,follow
2692,1440,review
2685,650,review
1449,1363,follow
1198,1889,like
3438,2448,like
3020,2086,review
940,722,follow
931,2914,like
2769,3199,like
1801,2921,like
1124,3450,follow
2969,2465,review
2549,3284,review
1650,776,like
1297,971,like
1034,3351,review
1551,2911,like
554,300,follow
2949,1802,like
1210,2731,like
251,2001,like
845,222,like
3660,3695,like
2629,1087,follow
211,699,follow
741,1388,follow
665,193,like
1423,3331,review
2704,1664,like
538,1123,review
607,3184,like
2802,1494,follow
1523,2607,like
827,3106,follow
1569,2851,follow
1243,2465,review
1966,2051,review
1380,3310,follow
2338,205,follow
136,236,review
3516,3163,review
259,970,follow
1862,722,review
2452,767,like
3601,961,like
186,561,like
2738,2311,follow
417,2916,follow
3128,383,follow
3161,2744,like
368,1456,like
3142,213,review
2435,3167,follow
521,171,review
79,57,like
2390,1318,review
642,88,like
631,3410,like
1907,1000,like
194,1418,review
1091,1509,like
3678,617,follow
1506,1587,follow
1726,757,review
224,639,review
438,3438,follow
373,3574,like
2003,1835,follow
1976,2219,review
599,2224,like
2124,2327,like
1191,1708,like
604,96,review
2136,3714,like
2041,1742,like
2459,2284,follow
958,2692,like
2805,56,like
2646,226,follow
1686,1615,like
562,70,review
1120,1737,like
3051,798,follow
3721,685,like
2050,1421,like
1767,3285,review
404,2498,follow
3101,1312,review
1250,3609,follow
438,1432,follow
2364,2750,review
3617,119,follow
940,72,follow
3436,2038,follow
2572,3715,review
2855,2008,like
2510,1211,follow
1586,2635,like
2044,2278,follow
938,2025,review
2539,3684,review
856,2052,review
2645,2830,review
3331,2327,like
389,2024,follow
444,921,like
665,117,review
2603,1950,like
1270,3479,like
2553,3033,review
1723,124,like
618,1430,review
277,3294,follow
2058,1552,review
815,2719,follow
3493,711,review
3,259,follow
1108,2541,like
2142,2229,like
2494,2926,like
2948,73,review
1839,3749,review
2276,2586,review
1869,1264,review
1662,1385,review
709,3095,follow
1955,464,review
1530,217,review
107,1492,like
3324,2642,like
806,3290,like
2030,2178,like
1368,789,review
3003,3414,like
3598,3086,like
1995,712,follow
2624,445,like
1278,679,like
426,2023,review
625,1290,review
2045,1694,follow
349,2112,follow
2054,870,like
2964,200,like
3596,268,review
2274,2583,follow
731,2297,follow
1579,2012,like
2794,3498,review
1837,1339,follow
3716,2336,like
3543,78,review
2417,994,review
176,3670,follow
875,3434,follow
1862,691,like
927,346,follow
3401,298,review
3655,839,like
2492,3741,like
828,1996,follow
1039,1930,follow
2969,2310,follow
3720,172,review
2008,2173,like
1993,979,like
1391,329,like
1051,3388,review
3215,1186,follow
1688,3752,like
358,2798,follow
1940,2482,review
2873,256,like
268,3740,follow
1076,1239,follow
9,1064,like
466,224,follow
3706,1986,review
3621,1526,like
2297,2722,like
1203,387,like
2294,911,like
2140,1722,like
3612,680,like
3380,1826,follow
1288,3467,follow
2707,1288,follow
2784,3563,like
2981,1677,follow
2235,311,review
3290,3098,like
3382,1373,review
2410,872,follow
692,188,follow
2498,3103,review
3012,596,follow
2540,2174,like
3530,1108,follow
783,1713,follow
2524,1283,like
3352,2107,follow
1490,121,like
3463,3637,follow
1304,1285,like
3241,316,review
2566,683,review
1652,2006,like
1031,2733,like
674,2576,like
3667,3271,like
2654,400,follow
1175,200,review
194,1595,review
924,2766,review
1303,2083,like
990,3017,review
1628,1378,follow
2721,2130,like
90,1188,like
3633,2147,review
2138,906,like
140,297,review
1098,2007,follow
2153,3527,follow
2520,1201,follow
3116,1038,review
1920,1829,like
808,698,like
1766,2264,follow
1956,3091,follow
3133,3638,follow
310,3593,follow
1367,566,like
3449,1390,review
90,42,like
3529,2406,review
1817,1419,like
435,3562,follow
1747,1299,like
1367,1283,follow
806,1586,review
3456,1117,review
1791,1827,review
2016,998,follow
1839,2964,follow
3207,3458,follow
2414,1750,follow
2564,422,like
371,1971,like
3029,1758,review
2968,1310,like
3647,958,like
1603,1980,like
1599,3333,follow
3611,2517,like
940,3743,like
2953,2397,review
2025,17,follow
3550,3514,review
1072,3401,review
3148,266,follow
701,783,like
3462,3106,follow
3097,530,like
2015,2643,like
3618,2213,review
2343,2607,like
2150,1450,follow
1443,1590,review
1369,154,like
3223,2923,like
3445,2344,review
679,979,review
1705,3204,like
1974,3094,follow
3323,262,like
777,118,follow
2020,193,follow
285,2897,follow
2736,3323,like
1587,428,follow
2165,3693,follow
1609,1632,like
510,887,like
2205,1247,review
1106,2444,review
2792,331,like
2426,2549,follow
462,2845,follow
1694,425,review
3403,746,review
2193,3437,follow
1023,3580,follow
3678,1141,follow
3255,3497,follow
341,3353,like
3100,3720,like
3458,1078,review
2781,795,follow
259,50,like
615,969,follow
3569,1125,like
3270,213,review
95,1312,review
31,2729,review
2102,3344,like
1481,2807,like
2018,2784,follow
1313,3056,follow
1441,1382,follow
1080,692,review
2909,2164,like
1122,909,follow
1332,3612,review
3537,2035,review
1327,3003,like
2869,365,review
1824,1365,like
1118,1007,follow
2737,3009,review
683,2695,review
2500,1281,follow
3448,1427,like
3628,3480,like
1352,3150,like
1408,1258,like
1643,2207,follow
375,2419,follow
3307,3617,review
1973,264,review
1443,2690,review
2265,497,like
2707,354,review
3519,2222,follow
1014,215,review
70,2538,review
1104,2804,review
630,670,follow
834,1900,like
1952,3740,like
3290,1267,review
627,1142,like
1406,1311,like
2224,3024,review
3599,1272,review
227,1630,follow
3042,415,review
114,3623,like
173,2893,like
3374,3399,review
954,3453,like
1126,2586,follow
1040,1375,review
2807,1188,like
1329,1950,follow
2843,2205,like
1768,324,review
3087,123,follow
2852,3300,like
1389,1174,follow
3373,1334,review
2897,3440,follow
2475,1970,follow
2580,92,like
3071,1229,like
611,3246,follow
2403,1179,follow
2459,756,review
619,1119,like
1552,1976,follow
2699,2073,like
3330,2564,follow
667,893,review
1878,3029,review
593,819,review
1781,3747,follow
3480,864,review
3290,3707,like
3147,3759,like
2778,3587,review
1095,968,like
1293,3235,follow
736,1361,like
1676,3478,review
1548,3462,like
3174,2375,like
3333,1658,like
427,354,like
1880,254,follow
3107,165,like
2964,1509,like
1213,701,like
1650,707,follow
623,3573,review
2540,1433,like
2941,1429,review
561,3024,review
582,3709,follow
114,3367,follow
1548,3473,review
1878,1061,like
62,3048,follow
2012,2110,review
2231,850,follow
2567,752,follow
1182,2817,follow
1897,2130,like
2444,2919,like
3114,764,review
632,2682,review
2120,3409,follow
1911,2515,like
213,2404,like
3170,736,follow
1065,269,like
3227,604,like
306,3370,review
3753,2743,like
1705,2891,follow
1260,467,review
3036,776,review
1069,2578,review
1643,254,follow
1806,2285,follow
1346,3300,like
1301,3738,follow
656,2805,like
3247,3618,follow
3540,1412,follow
2246,2433,like
1237,113,follow
1450,2828,follow
1589,25,follow
1099,2896,follow
2287,1,review
1851,743,like
2986,2483,follow
147,2572,follow
3050,3464,follow
2191,3120,review
1611,3099,review
3526,3191,follow
2991,1046,like
2580,3198,like
920,1055,like
277,2234,like
3452,662,review
2045,988,like
2085,959,like
3437,1064,review
2577,342,follow
1833,2461,like
702,209,follow
1489,2444,follow
2963,1339,review
2582,1624,like
1459,1147,follow
3039,237,like
1877,34,like
2063,3205,review
173,1989,like
3122,3049,review
928,2477,like
495,2889,like
3627,396,like
3396,524,like
681,1765,follow
1670,1337,review
421,2194,review
2495,2570,like
1855,3446,follow
3087,1283,review
2034,2230,review
2720,2351,review
2793,3460,review
3679,2366,like
3649,3434,like
1272,1735,review
2581,1202,review
272,2761,follow
2695,1400,review
1274,2593,like
50,8,review
453,305,follow
3415,1467,review
1861,3364,review
2718,2447,like
464,2656,review
3274,1589,follow
1460,2924,review
2277,3745,follow
3460,3304,like
1266,280,follow
1924,2671,like
3437,3708,review
792,1925,follow
3491,3130,follow
1623,3610,review
3087,3,like
1095,3074,review
2812,2159,follow
2419,3704,review
2392,2002,review
1047,704,review
2316,678,like
606,2625,review
2632,1625,like
383,3679,like
1641,3673,follow
3008,3438,review
2642,2499,like
3674,2275,follow
321,2364,review
3424,206,follow
47,1771,follow
1930,1277,like
3296,3008,review
1364,29,review
352,1650,review
1659,992,follow
2613,440,follow
2112,1950,follow
630,2327,follow
3392,231,like
1781,2062,like
1443,2874,follow
1250,3746,follow
1860,1069,review
1994,144,like
1214,631,follow
591,2144,review
3461,2658,follow
3017,1904,follow
2524,1723,follow
1080,3165,like
2492,2895,review
3538,903,follow
1186,1109,review
1226,3226,review
822,1335,like
2091,3211,review
2737,695,like
1269,3359,review
1471,1122,follow
1455,2686,follow
1744,3150,review
3246,3252,like
2944,3550,review
3469,766,review
545,1311,follow
870,572,like
2108,2476,follow
61,53,follow
3090,2025,like
1465,3579,review
214,1345,follow
1793,2155,review
20,1116,review
1817,2029,like
1865,1728,like
3346,1179,review
